respondent_id,persona_seed,age,monthly_income,city_tier,primary_channel,category,price_sensitivity,quality_expectation,convenience_need,sustainability_attitude,willingness_to_pay,awareness,consideration,trial,repeat_purchase,monthly_purchase_frequency,satisfaction,nps,feedback_theme_seed,feedback_text,segment_id,segment
R004789,value_seekers,32,11137.35,tier_3_plus,offline_supermarket,ready_to_drink,8.82,6.05,6.1,4.24,9.81,0,1,1,1,8,8.28,6,price,discount bundles make me more willing to buy,0,High Value Fans
R004790,eco_advocates,35,15595.7,tier_1,douyin,ready_to_drink,7.31,7.41,6.78,10.0,30.91,0,0,0,1,4,9.65,9,promotion,livestream promotion helps me discover new products,4,Eco Advocates
R004791,convenience_first,18,11588.62,tier_1,xiaohongshu,healthy_snack,5.48,7.49,8.39,6.26,29.11,1,1,0,1,4,8.53,9,price,the price feels high without promotion,3,Convenience Driven
R004792,value_seekers,42,13659.1,new_tier_1,tmall,healthy_snack,8.85,6.64,5.93,4.99,17.38,1,1,0,0,0,6.35,5,price,the price feels high without promotion,2,Value Seekers
R004793,eco_advocates,22,21891.92,tier_1,xiaohongshu,ready_to_drink,5.53,7.33,5.6,8.72,36.42,1,1,1,1,4,6.98,7,sustainability,low carbon packaging would improve brand impression,4,Eco Advocates
R004794,value_seekers,35,5357.8,tier_1,tmall,ready_to_drink,9.23,5.62,5.28,4.34,16.25,0,0,0,0,0,6.08,7,packaging,the packaging is convenient but could look more premium,2,Value Seekers
R004795,value_seekers,37,7671.14,tier_2,douyin,home_cleaning,9.29,7.21,6.43,4.2,19.37,0,1,0,1,3,9.66,10,packaging,the packaging is convenient but could look more premium,0,High Value Fans
R004796,new_explorers,22,16465.41,new_tier_1,tmall,personal_care,6.52,6.66,5.9,6.24,26.04,0,0,1,1,4,8.64,8,delivery,delivery speed affects whether I choose the brand,0,High Value Fans
R004797,quality_first,31,4147.77,tier_2,private_domain,home_cleaning,5.08,8.78,6.38,6.85,33.86,1,1,1,0,2,8.0,7,quality,quality improvement would make me repurchase more often,1,Quality Loyalists
R004798,eco_advocates,39,10132.64,tier_3_plus,jd,ready_to_drink,7.48,5.35,6.58,9.18,33.29,0,0,0,1,2,7.66,8,quality,the product quality is stable and trustworthy,4,Eco Advocates
R004799,convenience_first,26,6423.92,tier_2,jd,personal_care,5.26,6.16,9.94,4.42,28.75,1,1,1,0,2,8.73,10,packaging,portable packaging is useful for work and travel,3,Convenience Driven
R004800,eco_advocates,41,8831.86,tier_2,douyin,healthy_snack,4.68,7.73,7.35,8.99,33.18,1,1,1,1,5,10.0,9,delivery,delivery speed affects whether I choose the brand,4,Eco Advocates
R004801,quality_first,31,14060.36,new_tier_1,private_domain,healthy_snack,4.39,9.23,6.36,6.43,30.74,1,1,1,1,2,9.33,10,quality,quality improvement would make me repurchase more often,1,Quality Loyalists
R004802,value_seekers,29,9809.96,tier_3_plus,xiaohongshu,personal_care,10.0,6.12,5.73,4.88,15.87,1,1,1,1,4,6.79,6,quality,I care about ingredients and product safety,2,Value Seekers
R004803,quality_first,32,14739.51,tier_2,jd,home_cleaning,4.2,7.52,8.0,6.33,38.45,1,1,1,1,1,8.75,10,quality,I care about ingredients and product safety,1,Quality Loyalists
R004804,convenience_first,25,13121.09,new_tier_1,offline_supermarket,personal_care,5.54,7.1,9.26,5.91,35.04,0,0,0,0,3,8.94,8,packaging,the package design should show product benefits more clearly,3,Convenience Driven
R004805,eco_advocates,35,14537.97,tier_3_plus,douyin,ready_to_drink,4.25,8.06,4.96,9.59,35.7,1,1,1,1,1,9.72,10,packaging,the packaging is convenient but could look more premium,4,Eco Advocates
R004806,convenience_first,18,9942.0,tier_2,xiaohongshu,home_cleaning,4.98,7.13,10.0,5.02,29.72,1,1,1,1,3,9.83,10,packaging,the package design should show product benefits more clearly,3,Convenience Driven
R004807,convenience_first,26,10161.24,new_tier_1,offline_supermarket,personal_care,5.37,7.58,9.06,4.31,25.54,0,1,1,1,6,10.0,9,quality,quality improvement would make me repurchase more often,3,Convenience Driven
R004808,new_explorers,27,13756.41,tier_2,douyin,healthy_snack,5.15,6.87,5.58,6.41,22.16,0,0,0,0,1,7.73,7,delivery,offline availability is not always convenient,0,High Value Fans
R004809,quality_first,33,4417.03,tier_1,jd,healthy_snack,3.8,8.47,8.13,5.88,29.33,1,0,0,1,5,8.05,10,sustainability,low carbon packaging would improve brand impression,1,Quality Loyalists
R004810,value_seekers,19,6557.56,tier_1,private_domain,ready_to_drink,9.22,7.03,4.41,5.99,19.42,1,1,0,0,0,8.22,8,packaging,the package design should show product benefits more clearly,0,High Value Fans
R004811,new_explorers,36,8866.71,tier_2,jd,ready_to_drink,8.07,7.71,6.47,4.63,22.41,1,1,1,1,3,8.35,8,price,I compare price across platforms before purchase,0,High Value Fans
R004812,convenience_first,33,18689.56,tier_2,xiaohongshu,personal_care,6.31,7.17,7.3,5.74,25.53,1,0,0,0,0,7.37,5,price,discount bundles make me more willing to buy,2,Value Seekers
R004813,convenience_first,26,12493.69,new_tier_1,offline_supermarket,healthy_snack,3.98,7.76,9.62,6.13,21.26,0,1,1,1,0,8.82,8,quality,I care about ingredients and product safety,3,Convenience Driven
R004814,value_seekers,33,13507.72,tier_2,xiaohongshu,healthy_snack,8.52,7.76,6.44,5.89,15.88,0,0,0,0,3,6.49,6,delivery,delivery speed affects whether I choose the brand,2,Value Seekers
R004815,eco_advocates,30,5678.07,new_tier_1,private_domain,ready_to_drink,6.02,7.78,6.64,7.99,36.63,0,0,1,1,4,8.45,8,quality,the product quality is stable and trustworthy,4,Eco Advocates
R004816,convenience_first,38,13539.11,tier_2,xiaohongshu,ready_to_drink,4.54,7.3,9.16,6.51,27.37,0,0,1,1,8,8.46,9,quality,I care about ingredients and product safety,3,Convenience Driven
R004817,convenience_first,27,12308.15,tier_2,offline_supermarket,healthy_snack,5.02,7.76,9.62,7.26,29.71,1,1,0,0,1,10.0,10,delivery,offline availability is not always convenient,3,Convenience Driven
R004818,convenience_first,25,21742.95,tier_3_plus,jd,ready_to_drink,5.27,7.31,8.02,5.95,30.09,0,0,0,1,3,10.0,9,quality,the product quality is stable and trustworthy,3,Convenience Driven
R004819,quality_first,28,6709.35,tier_3_plus,xiaohongshu,healthy_snack,5.22,9.16,5.77,6.34,35.14,0,1,1,1,1,7.78,7,sustainability,I prefer brands with recyclable packaging,1,Quality Loyalists
R004820,quality_first,37,11564.35,tier_2,douyin,healthy_snack,5.25,8.69,6.21,6.38,32.51,1,1,1,1,3,8.5,10,quality,I care about ingredients and product safety,1,Quality Loyalists
R004821,convenience_first,35,6212.85,tier_2,tmall,home_cleaning,6.07,6.36,8.46,5.78,22.57,0,0,0,0,1,8.15,8,packaging,the packaging is convenient but could look more premium,3,Convenience Driven
R004822,quality_first,33,11386.42,new_tier_1,tmall,ready_to_drink,5.34,8.98,7.54,6.88,36.32,0,0,1,1,2,9.86,10,price,the price feels high without promotion,1,Quality Loyalists
R004823,eco_advocates,23,9230.96,tier_1,xiaohongshu,ready_to_drink,6.12,7.48,7.73,8.78,34.3,1,1,1,1,7,8.62,10,price,discount bundles make me more willing to buy,4,Eco Advocates
R004824,eco_advocates,18,18477.13,tier_3_plus,douyin,ready_to_drink,5.35,7.25,6.49,9.35,37.76,1,1,1,0,3,7.03,7,sustainability,low carbon packaging would improve brand impression,4,Eco Advocates
R004825,value_seekers,23,7107.62,tier_1,private_domain,healthy_snack,9.4,5.93,5.9,4.35,15.13,1,1,0,0,0,5.83,6,promotion,livestream promotion helps me discover new products,2,Value Seekers
R004826,value_seekers,39,10473.45,tier_1,tmall,healthy_snack,8.2,7.27,5.94,4.49,15.29,1,1,1,1,6,10.0,9,price,discount bundles make me more willing to buy,0,High Value Fans
R004827,new_explorers,32,12672.35,tier_2,jd,ready_to_drink,7.71,6.53,5.36,6.61,20.2,1,1,1,1,0,8.62,10,delivery,offline availability is not always convenient,0,High Value Fans
R004828,value_seekers,27,7231.87,tier_1,douyin,personal_care,9.18,6.93,6.07,5.9,20.12,1,1,1,1,2,7.3,6,quality,the product quality is stable and trustworthy,2,Value Seekers
R004829,eco_advocates,21,6064.92,new_tier_1,douyin,healthy_snack,6.41,7.67,4.76,9.86,27.08,1,1,0,0,0,6.88,7,quality,I care about ingredients and product safety,4,Eco Advocates
R004830,convenience_first,32,11978.58,tier_2,tmall,ready_to_drink,5.08,7.13,9.35,5.78,28.29,1,1,1,1,5,10.0,8,promotion,membership coupons can increase repeat purchase,3,Convenience Driven
R004831,new_explorers,34,6027.91,tier_2,offline_supermarket,healthy_snack,6.47,7.34,7.12,4.97,26.8,1,1,1,1,3,8.14,8,promotion,membership coupons can increase repeat purchase,3,Convenience Driven
R004832,quality_first,38,4292.66,tier_2,douyin,home_cleaning,4.63,8.69,7.89,8.83,31.21,1,1,1,1,2,9.38,10,price,discount bundles make me more willing to buy,4,Eco Advocates
R004833,value_seekers,46,14220.98,tier_2,offline_supermarket,healthy_snack,9.07,5.54,6.29,6.52,20.09,1,0,1,1,4,7.07,8,price,discount bundles make me more willing to buy,0,High Value Fans
R004834,quality_first,45,11605.96,tier_3_plus,jd,home_cleaning,5.78,9.42,6.89,6.81,38.59,1,1,1,1,1,10.0,10,price,I compare price across platforms before purchase,1,Quality Loyalists
R004835,eco_advocates,18,7872.17,tier_2,jd,ready_to_drink,5.28,6.94,7.39,10.0,33.53,1,1,1,1,5,8.54,8,quality,I care about ingredients and product safety,4,Eco Advocates
R004836,value_seekers,42,7662.98,tier_2,tmall,personal_care,9.33,7.46,7.3,5.12,17.47,1,0,0,0,0,7.73,6,price,the price feels high without promotion,2,Value Seekers
R004837,quality_first,31,11067.23,tier_3_plus,douyin,healthy_snack,6.52,10.0,6.59,6.13,36.87,1,1,1,1,2,10.0,9,price,discount bundles make me more willing to buy,1,Quality Loyalists
R004838,quality_first,39,4973.82,tier_1,jd,personal_care,6.36,8.94,7.2,6.45,29.26,0,0,1,1,2,10.0,8,promotion,membership coupons can increase repeat purchase,1,Quality Loyalists
R004839,new_explorers,39,8426.39,tier_3_plus,private_domain,personal_care,7.74,7.21,6.19,4.83,23.54,1,1,0,0,0,8.1,7,price,the price feels high without promotion,0,High Value Fans
R004840,quality_first,38,13183.03,tier_2,offline_supermarket,ready_to_drink,5.03,8.49,5.56,6.64,31.38,0,0,0,0,2,9.48,10,quality,I care about ingredients and product safety,1,Quality Loyalists
R004841,value_seekers,40,10544.57,tier_2,jd,ready_to_drink,8.62,6.8,5.48,4.86,18.31,0,0,1,1,2,8.36,9,price,discount bundles make me more willing to buy,0,High Value Fans
R004842,new_explorers,31,15713.07,tier_2,jd,ready_to_drink,5.65,5.18,6.41,6.26,23.47,1,0,0,1,2,9.03,8,sustainability,I prefer brands with recyclable packaging,0,High Value Fans
R004843,new_explorers,23,9015.83,new_tier_1,tmall,home_cleaning,8.94,5.78,6.13,6.2,22.44,1,1,1,1,4,9.5,6,delivery,stockouts make me switch to other brands,0,High Value Fans
R004844,eco_advocates,18,8559.51,tier_2,douyin,healthy_snack,5.36,7.52,6.41,9.17,31.4,0,0,1,1,3,8.72,9,sustainability,I prefer brands with recyclable packaging,4,Eco Advocates
R004845,value_seekers,30,11280.58,new_tier_1,offline_supermarket,healthy_snack,9.03,5.07,6.37,6.09,16.31,1,1,1,1,5,7.33,7,price,I compare price across platforms before purchase,0,High Value Fans
R004846,convenience_first,28,8188.77,tier_3_plus,douyin,healthy_snack,4.89,6.86,8.82,4.09,17.18,0,0,0,0,0,8.15,6,promotion,livestream promotion helps me discover new products,3,Convenience Driven
R004847,new_explorers,29,6449.28,tier_3_plus,xiaohongshu,ready_to_drink,6.92,7.21,6.47,6.85,20.59,1,1,0,0,0,7.67,7,quality,the product quality is stable and trustworthy,0,High Value Fans
R004848,eco_advocates,34,23070.68,new_tier_1,xiaohongshu,ready_to_drink,5.96,7.74,7.07,9.29,30.91,1,1,1,1,5,8.85,9,quality,the product quality is stable and trustworthy,4,Eco Advocates
R004849,new_explorers,29,22437.99,tier_2,douyin,healthy_snack,5.85,6.26,8.15,7.14,28.66,1,1,1,1,4,10.0,9,price,discount bundles make me more willing to buy,3,Convenience Driven
R004850,quality_first,38,18480.64,tier_2,douyin,ready_to_drink,3.77,8.93,6.55,7.6,26.82,0,0,0,0,1,9.67,9,quality,the product quality is stable and trustworthy,1,Quality Loyalists
R004851,new_explorers,23,20974.79,new_tier_1,offline_supermarket,healthy_snack,6.92,7.13,5.77,5.95,24.9,0,1,0,0,1,7.87,8,promotion,livestream promotion helps me discover new products,0,High Value Fans
R004852,value_seekers,37,5889.68,tier_2,xiaohongshu,personal_care,8.31,6.57,5.22,4.89,16.09,0,0,0,0,0,6.97,7,price,I compare price across platforms before purchase,2,Value Seekers
R004853,convenience_first,32,8150.06,tier_1,private_domain,ready_to_drink,5.26,6.4,7.2,6.15,28.38,0,0,0,0,0,7.77,8,packaging,the packaging is convenient but could look more premium,3,Convenience Driven
R004854,new_explorers,20,9051.68,tier_3_plus,offline_supermarket,personal_care,4.52,6.89,4.85,7.2,21.52,0,1,1,1,7,10.0,9,promotion,livestream promotion helps me discover new products,1,Quality Loyalists
R004855,eco_advocates,26,7777.11,tier_3_plus,jd,ready_to_drink,6.22,6.78,6.65,8.47,32.32,1,0,0,0,0,6.7,6,sustainability,low carbon packaging would improve brand impression,4,Eco Advocates
R004856,quality_first,28,7730.18,tier_2,tmall,ready_to_drink,4.34,8.85,6.54,6.54,26.75,1,1,1,0,1,8.78,9,promotion,livestream promotion helps me discover new products,1,Quality Loyalists
R004857,convenience_first,34,17534.59,tier_1,douyin,ready_to_drink,5.94,7.56,8.96,5.04,24.45,1,0,1,1,2,9.6,10,quality,the product quality is stable and trustworthy,3,Convenience Driven
R004858,convenience_first,33,13912.01,new_tier_1,tmall,ready_to_drink,5.61,6.86,8.91,5.92,26.32,0,0,0,0,1,7.4,7,quality,the product quality is stable and trustworthy,3,Convenience Driven
R004859,convenience_first,38,13176.11,tier_3_plus,xiaohongshu,ready_to_drink,5.35,6.02,8.35,4.89,22.39,0,1,0,1,6,9.62,10,delivery,delivery speed affects whether I choose the brand,3,Convenience Driven
R004860,value_seekers,41,8483.94,new_tier_1,private_domain,ready_to_drink,8.62,6.81,5.65,5.44,22.09,1,1,0,0,0,6.12,5,price,discount bundles make me more willing to buy,2,Value Seekers
R004861,convenience_first,23,4570.09,tier_3_plus,jd,personal_care,7.32,8.32,8.24,5.44,25.3,0,1,1,1,6,10.0,10,quality,I care about ingredients and product safety,3,Convenience Driven
R004862,convenience_first,44,4787.85,tier_2,tmall,healthy_snack,5.07,8.01,8.66,4.75,30.6,1,0,1,1,3,8.98,9,delivery,delivery speed affects whether I choose the brand,3,Convenience Driven
R004863,eco_advocates,30,11950.06,tier_2,douyin,healthy_snack,5.45,7.34,5.93,9.01,29.95,1,1,1,1,0,10.0,9,quality,the product quality is stable and trustworthy,4,Eco Advocates
R004864,value_seekers,21,9147.16,tier_1,offline_supermarket,healthy_snack,6.66,6.7,5.77,4.03,13.43,1,1,1,1,4,6.85,5,promotion,membership coupons can increase repeat purchase,2,Value Seekers
R004865,quality_first,20,5670.02,new_tier_1,douyin,home_cleaning,4.89,9.27,5.89,6.24,30.32,1,1,0,0,0,6.91,7,quality,I care about ingredients and product safety,1,Quality Loyalists
R004866,quality_first,34,17174.42,new_tier_1,tmall,ready_to_drink,6.55,9.41,7.7,4.46,31.87,0,1,0,1,3,6.9,9,quality,the product quality is stable and trustworthy,1,Quality Loyalists
R004867,eco_advocates,41,14153.6,tier_1,tmall,healthy_snack,4.36,7.52,6.22,10.0,27.28,1,1,1,1,3,9.13,10,sustainability,sustainability claims need to be more credible,4,Eco Advocates
R004868,quality_first,23,7853.26,tier_2,jd,healthy_snack,5.07,9.45,7.72,7.18,34.52,1,1,1,1,5,8.66,8,price,I compare price across platforms before purchase,1,Quality Loyalists
R004869,new_explorers,35,16310.19,tier_1,douyin,ready_to_drink,5.47,7.79,4.86,5.64,22.29,1,1,1,1,3,7.56,7,quality,the product quality is stable and trustworthy,0,High Value Fans
R004870,convenience_first,21,10776.72,tier_3_plus,tmall,healthy_snack,3.52,6.47,8.91,6.38,30.43,0,0,1,1,3,9.99,10,quality,quality improvement would make me repurchase more often,3,Convenience Driven
R004871,convenience_first,36,6076.14,tier_1,private_domain,ready_to_drink,5.93,8.44,9.07,5.86,28.89,0,0,0,0,0,9.67,10,packaging,the package design should show product benefits more clearly,3,Convenience Driven
R004872,value_seekers,23,12912.52,tier_3_plus,xiaohongshu,ready_to_drink,9.97,6.89,5.77,4.16,21.55,1,1,1,1,1,6.04,6,price,the price feels high without promotion,2,Value Seekers
R004873,eco_advocates,50,9783.4,new_tier_1,tmall,healthy_snack,7.31,6.36,6.77,8.88,28.8,1,1,1,0,2,9.7,10,sustainability,I prefer brands with recyclable packaging,4,Eco Advocates
R004874,quality_first,40,14925.0,new_tier_1,xiaohongshu,ready_to_drink,4.67,7.36,7.78,7.37,32.77,0,1,1,1,3,9.48,10,quality,the product quality is stable and trustworthy,4,Eco Advocates
R004875,value_seekers,37,14762.68,tier_2,douyin,ready_to_drink,8.71,6.23,6.18,4.71,18.56,1,1,0,0,1,6.91,6,price,the price feels high without promotion,2,Value Seekers
R004876,value_seekers,35,13237.63,tier_1,xiaohongshu,healthy_snack,8.12,7.63,4.75,4.64,19.31,1,1,0,1,2,7.76,7,promotion,membership coupons can increase repeat purchase,0,High Value Fans
R004877,eco_advocates,42,7986.12,tier_2,offline_supermarket,personal_care,4.98,8.16,6.52,8.94,29.05,1,0,1,1,6,9.71,10,delivery,stockouts make me switch to other brands,4,Eco Advocates
R004878,convenience_first,23,6539.24,tier_3_plus,tmall,ready_to_drink,4.51,6.78,8.74,5.45,28.38,1,1,1,1,4,9.58,8,price,discount bundles make me more willing to buy,3,Convenience Driven
R004879,new_explorers,35,5145.08,tier_1,douyin,personal_care,6.38,6.04,5.66,6.16,18.76,1,0,1,0,1,5.43,3,price,I compare price across platforms before purchase,2,Value Seekers
R004880,value_seekers,20,16304.07,new_tier_1,tmall,ready_to_drink,8.9,6.9,4.78,5.07,17.15,1,1,0,1,1,5.33,5,price,discount bundles make me more willing to buy,2,Value Seekers
R004881,new_explorers,25,5062.47,tier_3_plus,tmall,home_cleaning,6.94,7.27,5.62,6.56,17.05,0,1,1,1,5,8.23,7,sustainability,sustainability claims need to be more credible,0,High Value Fans
R004882,quality_first,23,20005.14,tier_3_plus,private_domain,personal_care,4.98,9.27,7.65,7.64,36.92,1,1,1,1,4,10.0,9,packaging,the package design should show product benefits more clearly,1,Quality Loyalists
R004883,eco_advocates,47,8035.78,new_tier_1,jd,healthy_snack,5.89,6.37,6.1,10.0,25.97,0,1,1,1,1,9.28,10,sustainability,sustainability claims need to be more credible,4,Eco Advocates
R004884,value_seekers,32,12110.54,tier_2,tmall,personal_care,7.2,6.24,6.68,4.75,15.33,1,1,1,1,3,8.25,7,delivery,stockouts make me switch to other brands,0,High Value Fans
R004885,convenience_first,31,9689.86,tier_3_plus,offline_supermarket,healthy_snack,3.95,6.35,7.98,5.07,30.72,0,1,1,1,6,9.96,10,price,discount bundles make me more willing to buy,3,Convenience Driven
R004886,convenience_first,26,14400.9,tier_1,tmall,ready_to_drink,5.54,5.78,9.58,4.07,25.45,1,1,1,1,5,8.76,10,quality,quality improvement would make me repurchase more often,3,Convenience Driven
R004887,quality_first,18,4869.0,new_tier_1,jd,home_cleaning,6.11,9.11,5.89,6.6,30.86,1,0,1,1,1,8.42,4,quality,quality improvement would make me repurchase more often,1,Quality Loyalists
R004888,new_explorers,39,15477.56,new_tier_1,offline_supermarket,personal_care,6.12,7.79,6.21,7.14,21.33,1,1,1,0,2,7.01,6,sustainability,sustainability claims need to be more credible,0,High Value Fans
R004889,quality_first,28,9736.66,tier_2,tmall,healthy_snack,4.2,9.34,7.29,7.99,31.11,0,1,1,1,2,8.46,8,delivery,delivery speed affects whether I choose the brand,1,Quality Loyalists
R004890,new_explorers,31,10497.46,tier_1,tmall,personal_care,6.84,7.62,6.74,6.52,25.94,0,0,0,0,0,8.23,7,quality,the product quality is stable and trustworthy,0,High Value Fans
